YEAR,PLAYER_ID,PLAYER,TEAM_ID,TEAM,GP,FG_PCT,FG3_PCT,FT_PCT,EFF,AST_TOV,PPG,RPG,APG,SPG,BPG,TPG,is_all_nba,POSITION,season_start_year,WinPCT,Start_Year,TeamID
2011-12,201228,C.J. Watson,1610612741,CHI,49,0.368,0.393,0.808,439,2.06,9.673469387755102,2.142857142857143,4.081632653061225,0.9183673469387755,0.16326530612244897,1.9795918367346939,False,Guard,2011,0.758,2011,1610612741
2011-12,200758,Ronnie Brewer,1610612741,CHI,66,0.427,0.275,0.56,558,2.32,6.893939393939394,3.5,2.0757575757575757,1.0909090909090908,0.3181818181818182,0.8939393939393939,False,Forward,2011,0.758,2011,1610612741
2011-12,101249,John Lucas III,1610612741,CHI,49,0.399,0.393,0.875,312,2.57,7.530612244897959,1.5510204081632653,2.204081632653061,0.3877551020408163,0.02040816326530612,0.8571428571428571,False,Guard,2011,0.758,2011,1610612741
2011-12,1888,Richard Hamilton,1610612741,CHI,28,0.452,0.37,0.784,262,1.71,11.642857142857142,2.357142857142857,3.0,0.42857142857142855,0.03571428571428571,1.75,False,Guard,2011,0.758,2011,1610612741
2011-12,201600,Omer Asik,1610612741,CHI,66,0.506,0.0,0.456,484,0.47,3.106060606060606,5.303030303030303,0.48484848484848486,0.45454545454545453,1.0303030303030303,1.0303030303030303,False,Center,2011,0.758,2011,1610612741
2011-12,202710,Jimmy Butler,1610612741,CHI,42,0.405,0.182,0.768,121,1.0,2.5952380952380953,1.3333333333333333,0.3333333333333333,0.2619047619047619,0.11904761904761904,0.3333333333333333,False,Forward,2011,0.758,2011,1610612741
2011-12,2229,Mike James,1610612741,CHI,11,0.408,0.6,0.875,54,2.07,4.818181818181818,0.9090909090909091,2.6363636363636362,0.36363636363636365,0.18181818181818182,1.2727272727272727,False,Guard,2011,0.758,2011,1610612741
2011-12,2243,Brian Scalabrine,1610612741,CHI,28,0.467,0.143,0.5,51,1.67,1.1428571428571428,0.75,0.5357142857142857,0.17857142857142858,0.21428571428571427,0.32142857142857145,False,Forward,2011,0.758,2011,1610612741
2011-12,101150,Lou Williams,1610612755,PHI,64,0.407,0.362,0.812,813,3.11,14.9375,2.421875,3.453125,0.828125,0.28125,1.109375,False,Guard,2011,0.53,2011,1610612755
2011-12,201950,Jrue Holiday,1610612755,PHI,65,0.432,0.38,0.783,867,2.15,13.523076923076923,3.2615384615384615,4.461538461538462,1.5846153846153845,0.27692307692307694,2.076923076923077,False,Guard,2011,0.53,2011,1610612755
2011-12,201152,Thaddeus Young,1610612755,PHI,63,0.507,0.25,0.771,885,1.34,12.825396825396826,5.158730158730159,1.1746031746031746,1.0158730158730158,0.6507936507936508,0.873015873015873,False,Forward,2011,0.53,2011,1610612755
2011-12,2738,Andre Iguodala,1610612755,PHI,62,0.454,0.394,0.617,1093,2.95,12.435483870967742,6.145161290322581,5.467741935483871,1.7258064516129032,0.4838709677419355,1.8548387096774193,False,Guard-Forward,2011,0.53,2011,1610612755
2011-12,1882,Elton Brand,1610612755,PHI,60,0.494,0.0,0.733,950,1.49,10.983333333333333,7.15,1.6166666666666667,0.9666666666666667,1.6166666666666667,1.0833333333333333,False,Forward,2011,0.53,2011,1610612755
2011-12,202323,Evan Turner,1610612755,PHI,65,0.446,0.224,0.676,759,1.71,9.384615384615385,5.7846153846153845,2.769230769230769,0.6153846153846154,0.3076923076923077,1.6153846153846154,False,Guard-Forward,2011,0.53,2011,1610612755
2011-12,201975,Jodie Meeks,1610612755,PHI,66,0.409,0.365,0.906,501,1.86,8.424242424242424,2.4393939393939394,0.8181818181818182,0.6060606060606061,0.045454545454545456,0.4393939393939394,False,Guard,2011,0.53,2011,1610612755
2011-12,201150,Spencer Hawes,1610612755,PHI,37,0.489,0.25,0.727,554,1.78,9.594594594594595,7.297297297297297,2.6486486486486487,0.43243243243243246,1.2972972972972974,1.4864864864864864,False,Forward-Center,2011,0.53,2011,1610612755
2011-12,202696,Nikola Vucevic,1610612755,PHI,51,0.45,0.375,0.529,405,0.94,5.549019607843137,4.823529411764706,0.6078431372549019,0.39215686274509803,0.6666666666666666,0.6470588235294118,False,Center,2011,0.53,2011,1610612755
2011-12,202730,Lavoy Allen,1610612755,PHI,41,0.473,0.0,0.786,294,1.7,4.121951219512195,4.170731707317073,0.8292682926829268,0.3170731707317073,0.43902439024390244,0.4878048780487805,False,Forward-Center,2011,0.53,2011,1610612755
2011-12,201970,Sam Young,1610612755,PHI,35,0.354,0.294,0.731,109,0.94,3.257142857142857,1.7714285714285714,0.42857142857142855,0.4857142857142857,0.17142857142857143,0.45714285714285713,False,Forward-Guard,2011,0.53,2011,1610612755
2011-12,1499,Tony Battie,1610612755,PHI,27,0.373,0.0,1.0,99,4.0,1.5555555555555556,2.4814814814814814,0.5925925925925926,0.14814814814814814,0.2222222222222222,0.14814814814814814,False,Center,2011,0.53,2011,1610612755
2011-12,202342,Craig Brackins,1610612755,PHI,14,0.273,0.333,0.5,17,2.0,1.5714285714285714,1.0714285714285714,0.5714285714285714,0.0,0.07142857142857142,0.2857142857142857,False,Forward,2011,0.53,2011,1610612755
2011-12,2804,Andres Nocioni,1610612755,PHI,11,0.25,0.167,0.545,9,0.2,1.5454545454545454,1.2727272727272727,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.45454545454545453,False,,2011,0.53,2011,1610612755
2011-12,202918,Xavier Silas,1610612755,PHI,2,0.267,0.167,0.667,3,1.0,5.5,2.0,1.5,0.0,0.0,1.5,False,Guard,2011,0.53,2011,1610612755
2011-12,1922,Francisco Elson,1610612755,PHI,5,0.333,0.0,0.0,3,1.0,0.4,0.2,0.2,0.2,0.2,0.2,False,Center-Forward,2011,0.53,2011,1610612755
2011-12,201945,Gerald Henderson,1610612766,CHA,55,0.459,0.234,0.76,710,1.26,15.090909090909092,4.090909090909091,2.290909090909091,0.8909090909090909,0.36363636363636365,1.8181818181818181,False,Guard,2011,0.106,2011,1610612766
2011-12,202689,Kemba Walker,1610612766,CHA,66,0.366,0.305,0.789,752,2.43,12.106060606060606,3.5454545454545454,4.378787878787879,0.9090909090909091,0.30303030303030304,1.803030303030303,False,Guard,2011,0.106,2011,1610612766
2011-12,201957,Byron Mullens,1610612766,CHA,65,0.425,0.235,0.821,629,0.77,9.323076923076924,5.030769230769231,0.8769230769230769,0.3230769230769231,0.8,1.1384615384615384,False,Center,2011,0.106,2011,1610612766
2011-12,201571,D.J. Augustin,1610612766,CHA,48,0.376,0.341,0.875,556,2.79,11.083333333333334,2.2708333333333335,6.395833333333333,0.75,0.020833333333333332,2.2916666666666665,False,Guard,2011,0.106,2011,1610612766
2011-12,201974,Derrick Brown,1610612766,CHA,65,0.518,0.25,0.667,588,1.22,8.061538461538461,3.6307692307692307,1.0307692307692307,0.7384615384615385,0.18461538461538463,0.8461538461538461,False,Forward,2011,0.106,2011,1610612766
2011-12,1894,Corey Maggette,1610612766,CHA,32,0.373,0.364,0.856,345,0.66,15.0,3.90625,1.21875,0.71875,0.03125,1.84375,False,Forward,2011,0.106,2011,1610612766
2011-12,201591,DJ White,1610612766,CHA,58,0.493,1.0,0.705,448,1.09,6.758620689655173,3.603448275862069,0.8103448275862069,0.29310344827586204,0.39655172413793105,0.7413793103448276,False,Forward,2011,0.106,2011,1610612766
2011-12,202687,Bismack Biyombo,1610612766,CHA,63,0.464,0.0,0.483,563,0.38,5.190476190476191,5.841269841269841,0.42857142857142855,0.31746031746031744,1.8253968253968254,1.126984126984127,False,Center,2011,0.106,2011,1610612766
2011-12,200748,Tyrus Thomas,1610612766,CHA,54,0.367,0.333,0.759,355,0.66,5.62962962962963,3.7037037037037037,0.6481481481481481,0.6666666666666666,1.1111111111111112,0.9814814814814815,False,Forward,2011,0.106,2011,1610612766
2011-12,202130,Reggie Williams,1610612766,CHA,33,0.416,0.308,0.725,257,1.82,8.303030303030303,2.8181818181818183,1.8181818181818181,0.6060606060606061,0.09090909090909091,1.0,False,Forward,2011,0.106,2011,1610612766
2011-12,202809,Cory Higgins,1610612766,CHA,38,0.325,0.2,0.7,67,0.92,3.9473684210526314,0.9210526315789473,0.9473684210526315,0.13157894736842105,0.15789473684210525,1.0263157894736843,False,Guard,2011,0.106,2011,1610612766
2011-12,2679,Matt Carroll,1610612766,CHA,53,0.331,0.186,0.789,124,1.58,2.6792452830188678,1.0943396226415094,0.7169811320754716,0.3018867924528302,0.1320754716981132,0.4528301886792453,False,Guard,2011,0.106,2011,1610612766
2011-12,2059,Eduardo Najera,1610612766,CHA,22,0.375,0.276,0.5,94,1.71,2.6363636363636362,2.272727272727273,0.5454545454545454,0.8636363636363636,0.18181818181818182,0.3181818181818182,False,Forward,2011,0.106,2011,1610612766
2011-12,2205,DeSagana Diop,1610612766,CHA,27,0.357,0.0,0.167,107,1.21,1.1481481481481481,3.1481481481481484,0.8518518518518519,0.2222222222222222,0.48148148148148145,0.7037037037037037,False,Center,2011,0.106,2011,1610612766
2011-12,200081,Jamario Moon,1610612766,CHA,8,0.292,0.2,1.0,26,0.63,2.25,2.75,0.625,0.125,0.625,1.0,False,Forward,2011,0.106,2011,1610612766
2011-12,201158,Marco Belinelli,1610612740,NOH,66,0.417,0.377,0.783,609,1.46,11.818181818181818,2.606060606060606,1.5303030303030303,0.7272727272727273,0.07575757575757576,1.0454545454545454,False,Guard,2011,0.318,2011,1610612740
2011-12,101127,Jarrett Jack,1610612740,NOH,45,0.456,0.348,0.872,759,2.69,15.555555555555555,3.911111111111111,6.333333333333333,0.6888888888888889,0.2,2.3555555555555556,False,Guard,2011,0.318,2011,1610612740
2011-12,2549,Chris Kaman,1610612740,NOH,47,0.446,0.0,0.785,700,0.78,13.106382978723405,7.74468085106383,2.148936170212766,0.5319148936170213,1.6382978723404256,2.74468085106383,False,Center,2011,0.318,2011,1610612740
2011-12,202349,Greivis Vasquez,1610612740,NOH,66,0.43,0.319,0.821,722,2.43,8.924242424242424,2.621212121212121,5.4393939393939394,0.9090909090909091,0.12121212121212122,2.242424242424242,False,Guard,2011,0.318,2011,1610612740
2011-12,201171,Carl Landry,1610612740,NOH,41,0.503,0.0,0.799,507,0.59,12.463414634146341,5.219512195121951,0.926829268292683,0.3170731707317073,0.2926829268292683,1.5609756097560976,False,Forward,2011,0.318,2011,1610612740
2011-12,2772,Trevor Ariza,1610612740,NOH,41,0.417,0.333,0.775,554,1.78,10.829268292682928,5.2439024390243905,3.292682926829268,1.6829268292682926,0.6097560975609756,1.853658536585366,False,Forward,2011,0.318,2011,1610612740
2011-12,202329,Al-Farouq Aminu,1610612740,NOH,66,0.411,0.277,0.754,532,0.72,6.045454545454546,4.666666666666667,1.0,0.8939393939393939,0.5151515151515151,1.378787878787879,False,Forward,2011,0.318,2011,1610612740
2011-12,201160,Jason Smith,1610612740,NOH,40,0.52,0.111,0.702,467,0.85,9.9,4.9,0.85,0.525,1.025,1.0,False,Forward-Center,2011,0.318,2011,1610612740
2011-12,202970,Gustavo Ayon,1610612740,NOH,54,0.536,0.0,0.619,566,1.61,5.907407407407407,4.907407407407407,1.3703703703703705,0.9814814814814815,0.8518518518518519,0.8518518518518519,False,,2011,0.318,2011,1610612740
2011-12,2731,Emeka Okafor,1610612740,NOH,27,0.533,0.0,0.514,372,0.65,9.851851851851851,7.888888888888889,0.8888888888888888,0.5925925925925926,0.9629629629629629,1.3703703703703705,False,Center,2011,0.318,2011,1610612740
2011-12,202333,Xavier Henry,1610612740,NOH,45,0.395,0.412,0.612,208,1.0,5.311111111111111,2.3555555555555556,0.7777777777777778,0.5777777777777777,0.17777777777777778,0.7777777777777778,False,Forward-Guard,2011,0.318,2011,1610612740
2011-12,201569,Eric Gordon,1610612740,NOH,9,0.45,0.25,0.754,141,1.29,20.555555555555557,2.7777777777777777,3.4444444444444446,1.4444444444444444,0.4444444444444444,2.6666666666666665,False,Guard,2011,0.318,2011,1610612740
2011-12,202498,Lance Thomas,1610612740,NOH,42,0.452,0.0,0.839,218,0.5,3.9523809523809526,3.0,0.2857142857142857,0.23809523809523808,0.16666666666666666,0.5714285714285714,False,Forward,2011,0.318,2011,1610612740
2011-12,201969,DaJuan Summers,1610612740,NOH,15,0.431,0.313,0.778,61,1.25,4.533333333333333,1.5333333333333334,0.6666666666666666,0.4666666666666667,0.0,0.5333333333333333,False,Forward,2011,0.318,2011,1610612740
2011-12,202406,Jerome Dyson,1610612740,NOH,9,0.396,0.125,0.778,60,0.9,7.444444444444445,2.111111111111111,2.0,1.2222222222222223,0.2222222222222222,2.2222222222222223,False,Guard,2011,0.318,2011,1610612740
2011-12,200780,Solomon Jones,1610612740,NOH,21,0.393,0.0,0.826,95,0.5,3.1904761904761907,2.761904761904762,0.42857142857142855,0.42857142857142855,0.5238095238095238,0.8571428571428571,False,Forward,2011,0.318,2011,1610612740
2011-12,202419,Chris Johnson,1610612740,NOH,27,0.488,0.0,0.789,72,0.13,2.037037037037037,1.4814814814814814,0.07407407407407407,0.2222222222222222,0.3333333333333333,0.5555555555555556,False,Forward,2011,0.318,2011,1610612740
2011-12,201291,Carldell Johnson,1610612740,NOH,15,0.314,0.267,0.333,33,3.14,1.8,0.6,1.4666666666666666,0.5333333333333333,0.0,0.4666666666666667,False,Guard,2011,0.318,2011,1610612740
2011-12,201208,Darryl Watkins,1610612740,NOH,5,0.5,0.0,0.5,38,0.38,4.6,5.4,0.6,1.0,0.8,1.6,False,Center,2011,0.318,2011,1610612740
2011-12,201234,Trey Johnson,1610612740,NOH,11,0.571,0.0,1.0,27,0.8,1.9090909090909092,1.0909090909090908,0.36363636363636365,0.09090909090909091,0.0,0.45454545454545453,False,Guard,2011,0.318,2011,1610612740
2011-12,202880,Jeff Foote,1610612740,NOH,4,0.333,0.0,0.0,5,0.0,1.0,1.5,0.0,0.0,0.25,0.5,False,Center-Forward,2011,0.318,2011,1610612740
2012-13,201142,Kevin Durant,1610612760,OKC,81,0.51,0.416,0.905,2462,1.34,28.14814814814815,7.901234567901234,4.617283950617284,1.4320987654320987,1.2962962962962963,3.45679012345679,True,Forward,2012,0.732,2012,1610612760
2012-13,201566,Russell Westbrook,1610612760,OKC,82,0.438,0.323,0.8,1857,2.22,23.20731707317073,5.219512195121951,7.402439024390244,1.7682926829268293,0.2926829268292683,3.3292682926829267,True,Guard,2012,0.732,2012,1610612760
2012-13,2755,Kevin Martin,1610612760,OKC,77,0.45,0.426,0.89,885,1.05,13.987012987012987,2.311688311688312,1.3766233766233766,0.935064935064935,0.1038961038961039,1.3116883116883118,False,Guard,2012,0.732,2012,1610612760
2012-13,201586,Serge Ibaka,1610612760,OKC,80,0.573,0.351,0.749,1480,0.34,13.1875,7.7125,0.5375,0.35,3.025,1.5625,False,Forward,2012,0.732,2012,1610612760
2012-13,200757,Thabo Sefolosha,1610612760,OKC,81,0.481,0.419,0.826,884,1.95,7.567901234567901,3.9135802469135803,1.5432098765432098,1.271604938271605,0.5432098765432098,0.7901234567901234,False,Forward-Guard,2012,0.732,2012,1610612760
2012-13,2555,Nick Collison,1610612760,OKC,81,0.595,0.0,0.769,740,1.75,5.08641975308642,4.111111111111111,1.4938271604938271,0.6296296296296297,0.37037037037037035,0.8518518518518519,False,Forward-Center,2012,0.732,2012,1610612760
2012-13,202704,Reggie Jackson,1610612760,OKC,70,0.458,0.231,0.839,465,2.3,5.3428571428571425,2.3714285714285714,1.7428571428571429,0.4142857142857143,0.18571428571428572,0.7571428571428571,False,Guard,2012,0.732,2012,1610612760
2012-13,2570,Kendrick Perkins,1610612760,OKC,78,0.457,0.0,0.611,726,1.02,4.230769230769231,5.9743589743589745,1.4230769230769231,0.5512820512820513,1.064102564102564,1.3974358974358974,False,Center,2012,0.732,2012,1610612760
2012-13,200758,Ronnie Brewer,1610612760,OKC,60,0.354,0.303,0.41,249,2.78,2.9833333333333334,2.3333333333333335,0.8333333333333334,0.7166666666666667,0.1,0.3,False,Forward,2012,0.732,2012,1610612760
2012-13,965,Derek Fisher,1610612760,OKC,33,0.342,0.375,0.921,142,1.57,5.303030303030303,1.121212121212121,1.4242424242424243,0.5757575757575758,0.09090909090909091,0.9090909090909091,False,Guard,2012,0.732,2012,1610612760
2012-13,201934,Hasheem Thabeet,1610612760,OKC,66,0.604,0.0,0.604,352,0.27,2.4242424242424243,2.9545454545454546,0.16666666666666666,0.45454545454545453,0.9090909090909091,0.6212121212121212,False,Center,2012,0.732,2012,1610612760
2012-13,203103,Perry Jones III,1610612760,OKC,38,0.394,0.0,0.667,91,0.67,2.3157894736842106,1.631578947368421,0.2631578947368421,0.13157894736842105,0.15789473684210525,0.39473684210526316,False,Forward,2012,0.732,2012,1610612760
2012-13,203087,Jeremy Lamb,1610612760,OKC,23,0.353,0.3,1.0,48,0.83,3.0869565217391304,0.782608695652174,0.21739130434782608,0.08695652173913043,0.08695652173913043,0.2608695652173913,False,Guard-Forward,2012,0.732,2012,1610612760
2012-13,202732,DeAndre Liggins,1610612760,OKC,39,0.447,0.368,0.5,98,1.07,1.4871794871794872,1.358974358974359,0.38461538461538464,0.46153846153846156,0.07692307692307693,0.358974358974359,False,Guard,2012,0.732,2012,1610612760
2012-13,202350,Daniel Orton,1610612760,OKC,13,0.462,0.0,0.529,44,1.0,2.5384615384615383,2.0,0.3076923076923077,0.3076923076923077,0.23076923076923078,0.3076923076923077,False,Center,2012,0.732,2012,1610612760
2012-13,977,Kobe Bryant,1610612747,LAL,78,0.463,0.324,0.839,1921,1.63,27.346153846153847,5.551282051282051,6.012820512820513,1.358974358974359,0.32051282051282054,3.6794871794871793,True,Forward-Guard,2012,0.549,2012,1610612747
2012-13,2730,Dwight Howard,1610612747,LAL,76,0.578,0.167,0.492,1685,0.48,17.05263157894737,12.43421052631579,1.4210526315789473,1.105263157894737,2.4473684210526314,2.960526315789474,True,Center-Forward,2012,0.549,2012,1610612747
2012-13,1897,Metta World Peace,1610612747,LAL,75,0.403,0.342,0.734,942,1.14,12.386666666666667,4.96,1.4933333333333334,1.6266666666666667,0.56,1.3066666666666666,False,Forward,2012,0.549,2012,1610612747
2012-13,1712,Antawn Jamison,1610612747,LAL,76,0.464,0.361,0.691,773,0.94,9.368421052631579,4.7631578947368425,0.6578947368421053,0.39473684210526316,0.2894736842105263,0.6973684210526315,False,Forward,2012,0.549,2012,1610612747
2012-13,2200,Pau Gasol,1610612747,LAL,49,0.466,0.286,0.702,913,1.92,13.73469387755102,8.591836734693878,4.081632653061225,0.4897959183673469,1.2448979591836735,2.122448979591837,False,Center-Forward,2012,0.549,2012,1610612747
2012-13,959,Steve Nash,1610612747,LAL,50,0.497,0.438,0.922,772,2.64,12.72,2.84,6.66,0.6,0.1,2.52,False,Guard,2012,0.549,2012,1610612747
2012-13,201975,Jodie Meeks,1610612747,LAL,78,0.387,0.357,0.896,534,1.33,7.923076923076923,2.1923076923076925,0.8846153846153846,0.7435897435897436,0.0641025641025641,0.6666666666666666,False,Guard,2012,0.549,2012,1610612747
2012-13,201947,Earl Clark,1610612747,LAL,59,0.44,0.337,0.697,597,1.05,7.254237288135593,5.508474576271187,1.1016949152542372,0.6101694915254238,0.7457627118644068,1.0508474576271187,False,Forward,2012,0.549,2012,1610612747
2012-13,2581,Steve Blake,1610612747,LAL,45,0.422,0.421,0.771,446,2.79,7.266666666666667,2.933333333333333,3.8444444444444446,0.7555555555555555,0.13333333333333333,1.3777777777777778,False,Guard,2012,0.549,2012,1610612747
2012-13,202721,Darius Morris,1610612747,LAL,48,0.388,0.364,0.649,177,1.69,4.041666666666667,1.1875,1.5833333333333333,0.4375,0.041666666666666664,0.9375,False,Guard,2012,0.549,2012,1610612747
2012-13,201941,Jordan Hill,1610612747,LAL,29,0.497,0.0,0.656,275,0.5,6.689655172413793,5.724137931034483,0.4482758620689655,0.27586206896551724,0.6551724137931034,0.896551724137931,False,Forward-Center,2012,0.549,2012,1610612747
2012-13,2768,Chris Duhon,1610612747,LAL,46,0.382,0.363,0.462,232,3.33,2.891304347826087,1.4782608695652173,2.891304347826087,0.43478260869565216,0.021739130434782608,0.8695652173913043,False,Guard,2012,0.549,2012,1610612747
2012-13,202365,Devin Ebanks,1610612747,LAL,19,0.329,0.273,0.786,57,0.91,3.4210526315789473,2.1578947368421053,0.5263157894736842,0.15789473684210525,0.05263157894736842,0.5789473684210527,False,Forward,2012,0.549,2012,1610612747
2012-13,203135,Robert Sacre,1610612747,LAL,32,0.375,0.0,0.636,49,0.6,1.34375,1.0625,0.1875,0.0,0.3125,0.3125,False,Center,2012,0.549,2012,1610612747
2012-13,202726,Andrew Goudelock,1610612747,LAL,1,0.0,0.0,0.0,-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,Guard,2012,0.549,2012,1610612747
2012-13,203130,Darius Johnson-Odom,1610612747,LAL,4,0.0,0.0,0.0,1,0.0,0.0,1.0,0.25,0.0,0.0,0.0,False,Guard,2012,0.549,2012,1610612747
2012-13,2544,LeBron James,1610612748,MIA,76,0.565,0.406,0.753,2446,2.44,26.789473684210527,8.026315789473685,7.25,1.6973684210526316,0.881578947368421,2.973684210526316,True,Forward,2012,0.805,2012,1610612748
2012-13,2548,Dwyane Wade,1610612748,MIA,69,0.521,0.258,0.725,1508,1.81,21.202898550724637,4.9855072463768115,5.101449275362318,1.855072463768116,0.8115942028985508,2.8115942028985508,True,Guard,2012,0.805,2012,1610612748
2012-13,2547,Chris Bosh,1610612748,MIA,74,0.535,0.284,0.798,1412,0.96,16.64864864864865,6.77027027027027,1.662162162162162,0.8918918918918919,1.364864864864865,1.7297297297297298,False,Forward,2012,0.805,2012,1610612748
2012-13,951,Ray Allen,1610612748,MIA,79,0.449,0.419,0.886,817,1.31,10.924050632911392,2.7468354430379747,1.7088607594936709,0.8481012658227848,0.189873417721519,1.3037974683544304,False,Guard,2012,0.805,2012,1610612748
2012-13,201596,Mario Chalmers,1610612748,MIA,77,0.429,0.409,0.795,796,2.29,8.64935064935065,2.220779220779221,3.5454545454545454,1.5324675324675325,0.15584415584415584,1.5454545454545454,False,Guard,2012,0.805,2012,1610612748
2012-13,2203,Shane Battier,1610612748,MIA,72,0.42,0.43,0.842,555,2.12,6.555555555555555,2.2916666666666665,1.0,0.5694444444444444,0.7638888888888888,0.4722222222222222,False,Forward,2012,0.805,2012,1610612748
2012-13,202708,Norris Cole,1610612748,MIA,80,0.421,0.357,0.65,425,1.58,5.5625,1.625,2.05,0.7125,0.0875,1.3,False,Guard,2012,0.805,2012,1610612748
2012-13,2617,Udonis Haslem,1610612748,MIA,75,0.514,0.0,0.711,597,0.84,3.8666666666666667,5.386666666666667,0.5066666666666667,0.4,0.2,0.6,False,Forward,2012,0.805,2012,1610612748
2012-13,1740,Rashard Lewis,1610612748,MIA,55,0.414,0.389,0.622,275,0.91,5.181818181818182,2.2,0.5454545454545454,0.38181818181818183,0.2545454545454545,0.6,False,Forward,2012,0.805,2012,1610612748
2012-13,2034,Mike Miller,1610612748,MIA,59,0.433,0.417,0.727,393,2.83,4.762711864406779,2.6610169491525424,1.6779661016949152,0.3559322033898305,0.06779661016949153,0.5932203389830508,False,Guard-Forward,2012,0.805,2012,1610612748
2012-13,2365,Chris Andersen,1610612748,MIA,42,0.577,0.667,0.677,350,0.71,4.928571428571429,4.095238095238095,0.40476190476190477,0.38095238095238093,1.0476190476190477,0.5714285714285714,False,Forward-Center,2012,0.805,2012,1610612748
2012-13,201202,Joel Anthony,1610612748,MIA,62,0.515,0.0,0.607,204,0.59,1.403225806451613,1.8548387096774193,0.20967741935483872,0.20967741935483872,0.6774193548387096,0.3548387096774194,False,Center,2012,0.805,2012,1610612748
2012-13,2592,James Jones,1610612748,MIA,38,0.344,0.302,0.5,58,4.33,1.5789473684210527,0.5789473684210527,0.34210526315789475,0.05263157894736842,0.15789473684210525,0.07894736842105263,False,Guard-Forward,2012,0.805,2012,1610612748
2012-13,436,Juwan Howard,1610612748,MIA,7,0.526,0.0,1.0,22,1.5,3.0,1.1428571428571428,0.8571428571428571,0.0,0.0,0.5714285714285714,False,Forward,2012,0.805,2012,1610612748
2012-13,202725,Josh Harrellson,1610612748,MIA,6,0.444,0.2,0.5,10,0.0,1.6666666666666667,1.1666666666666667,0.0,0.16666666666666666,0.16666666666666666,0.5,False,Forward-Center,2012,0.805,2012,1610612748
2012-13,202363,Jarvis Varnado,1610612748,MIA,13,0.429,0.0,0.5,11,0.5,0.6153846153846154,0.6923076923076923,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.46153846153846156,False,Forward-Center,2012,0.805,2012,1610612748
2012-13,201935,James Harden,1610612745,HOU,78,0.438,0.368,0.851,1872,1.54,25.935897435897434,4.858974358974359,5.833333333333333,1.8205128205128205,0.48717948717948717,3.782051282051282,True,Guard,2012,0.549,2012,1610612745
2012-13,202718,Chandler Parsons,1610612745,HOU,76,0.486,0.385,0.729,1285,1.83,15.486842105263158,5.315789473684211,3.539473684210526,0.9868421052631579,0.42105263157894735,1.9342105263157894,False,Forward,2012,0.549,2012,1610612745
2012-13,202391,Jeremy Lin,1610612745,HOU,82,0.441,0.339,0.785,1206,2.11,13.353658536585366,3.0121951219512195,6.060975609756097,1.6341463414634145,0.35365853658536583,2.8780487804878048,False,Guard,2012,0.549,2012,1610612745
2012-13,201600,Omer Asik,1610612745,HOU,82,0.541,0.0,0.562,1410,0.43,10.146341463414634,11.658536585365853,0.9146341463414634,0.5609756097560976,1.0609756097560976,2.1097560975609757,False,Center,2012,0.549,2012,1610612745
2012-13,2568,Carlos Delfino,1610612745,HOU,67,0.405,0.375,0.857,691,1.88,10.567164179104477,3.283582089552239,2.014925373134328,1.0149253731343284,0.13432835820895522,1.0746268656716418,False,Guard-Forward,2012,0.549,2012,1610612745
2012-13,202962,Greg Smith,1610612745,HOU,70,0.62,0.0,0.623,631,0.61,6.014285714285714,4.585714285714285,0.35714285714285715,0.2571428571428571,0.5714285714285714,0.5857142857142857,False,Center,2012,0.549,2012,1610612745
2012-13,201166,Aaron Brooks,1610612745,HOU,53,0.453,0.373,0.769,358,1.7,7.09433962264151,1.509433962264151,2.150943396226415,0.5660377358490566,0.18867924528301888,1.2641509433962264,False,Guard,2012,0.549,2012,1610612745
2012-13,203080,Thomas Robinson,1610612745,HOU,70,0.43,0.0,0.523,438,0.52,4.757142857142857,4.5,0.6571428571428571,0.5857142857142857,0.37142857142857144,1.2571428571428571,False,Forward,2012,0.549,2012,1610612745
2012-13,101128,Francisco Garcia,1610612745,HOU,58,0.393,0.374,0.857,342,1.97,5.5344827586206895,1.5689655172413792,1.0862068965517242,0.7931034482758621,0.6551724137931034,0.5517241379310345,False,Guard-Forward,2012,0.549,2012,1610612745
2012-13,202700,Donatas Motiejunas,1610612745,HOU,44,0.455,0.289,0.627,219,0.84,5.681818181818182,2.1136363636363638,0.7045454545454546,0.1590909090909091,0.22727272727272727,0.8409090909090909,False,Forward-Center,2012,0.549,2012,1610612745
2012-13,201976,Patrick Beverley,1610612745,HOU,41,0.418,0.375,0.829,351,2.66,5.560975609756097,2.658536585365854,2.8536585365853657,0.9024390243902439,0.5121951219512195,1.0731707317073171,False,Guard,2012,0.549,2012,1610612745
2012-13,202341,James Anderson,1610612745,HOU,39,0.413,0.35,0.857,180,1.68,3.8205128205128207,1.8461538461538463,1.0769230769230769,0.38461538461538464,0.1282051282051282,0.6410256410256411,False,Guard-Forward,2012,0.549,2012,1610612745
2012-13,203093,Terrence Jones,1610612745,HOU,19,0.457,0.263,0.765,147,1.15,5.473684210526316,3.4210526315789473,0.7894736842105263,0.631578947368421,1.0,0.6842105263157895,False,Forward,2012,0.549,2012,1610612745
2012-13,203317,Tim Ohlbrecht,1610612745,HOU,3,0.333,0.0,1.0,0,0.25,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.3333333333333333,False,Center-Forward,2012,0.549,2012,1610612745
